indicator,date,value,iso_code
Food Inflation,1994-12-31,120.1,GUY
Food Inflation,1995-12-31,8.83,GUY
Food Inflation,1996-12-31,5.28,GUY
Food Inflation,1997-12-31,3.85,GUY
Food Inflation,1998-12-31,2.8,GUY
Food Inflation,1999-12-31,6.88,GUY
Food Inflation,2000-12-31,4.27,GUY
Food Inflation,2001-12-31,2.5,GUY
Food Inflation,2002-03-31,2.59,GUY
Food Inflation,2002-06-30,5.96,GUY
Food Inflation,2002-09-30,4.42,GUY
Food Inflation,2002-12-31,1.85,GUY
Food Inflation,2003-03-31,6.58,GUY
Food Inflation,2003-06-30,1.88,GUY
Food Inflation,2003-09-30,3.94,GUY
Food Inflation,2003-12-31,2.87,GUY
Food Inflation,2004-03-31,2.54,GUY
Food Inflation,2004-06-30,5.75,GUY
Food Inflation,2004-09-30,5.88,GUY
Food Inflation,2004-12-31,5.57,GUY
Food Inflation,2005-03-31,8.83,GUY
Food Inflation,2005-06-30,5.71,GUY
Food Inflation,2005-09-30,6.03,GUY
Food Inflation,2005-12-31,7.0,GUY
Food Inflation,2006-03-31,9.15,GUY
Food Inflation,2006-06-30,8.08,GUY
Food Inflation,2006-09-30,5.79,GUY
Food Inflation,2006-12-31,6.95,GUY
Food Inflation,2007-03-31,7.77,GUY
Food Inflation,2007-06-30,15.81,GUY
Food Inflation,2007-09-30,20.37,GUY
Food Inflation,2007-12-31,20.62,GUY
Food Inflation,2008-03-31,22.01,GUY
Food Inflation,2008-06-30,14.72,GUY
Food Inflation,2008-09-30,12.3,GUY
Food Inflation,2008-12-31,11.59,GUY
Food Inflation,2009-03-31,-1.12,GUY
Food Inflation,2009-06-30,-1.4,GUY
Food Inflation,2009-09-30,-2.29,GUY
Food Inflation,2009-12-31,-65.02,GUY
Food Inflation,2010-03-31,-63.11,GUY
Food Inflation,2010-06-30,-61.65,GUY
Food Inflation,2010-09-30,-60.4,GUY
Food Inflation,2010-12-31,10.4,GUY
Food Inflation,2011-01-31,10.94,GUY
Food Inflation,2011-02-28,8.24,GUY
Food Inflation,2011-03-31,11.15,GUY
Food Inflation,2011-04-30,7.11,GUY
Food Inflation,2011-05-31,6.08,GUY
Food Inflation,2011-06-30,7.49,GUY
Food Inflation,2011-07-31,14.11,GUY
Food Inflation,2011-08-31,6.27,GUY
Food Inflation,2011-09-30,5.19,GUY
Food Inflation,2011-10-31,4.19,GUY
Food Inflation,2011-11-30,4.9,GUY
Food Inflation,2011-12-31,2.54,GUY
Food Inflation,2012-01-31,3.56,GUY
Food Inflation,2012-02-29,3.72,GUY
Food Inflation,2012-03-31,0.71,GUY
Food Inflation,2012-04-30,3.01,GUY
Food Inflation,2012-05-31,4.21,GUY
Food Inflation,2012-06-30,4.32,GUY
Food Inflation,2012-07-31,4.86,GUY
Food Inflation,2012-08-31,6.08,GUY
Food Inflation,2012-09-30,5.62,GUY
Food Inflation,2012-10-31,7.6,GUY
Food Inflation,2012-11-30,8.28,GUY
