indicator,date,value,iso_code
Food Inflation,2010-06-30,4.34,SEN
Food Inflation,2010-07-31,7.36,SEN
Food Inflation,2010-08-31,6.9,SEN
Food Inflation,2010-09-30,8.97,SEN
Food Inflation,2010-10-31,0.0,SEN
Food Inflation,2010-11-30,8.63,SEN
Food Inflation,2010-12-31,10.31,SEN
Food Inflation,2011-01-31,10.66,SEN
Food Inflation,2011-02-28,8.74,SEN
Food Inflation,2011-03-31,7.66,SEN
Food Inflation,2011-04-30,9.4,SEN
Food Inflation,2011-05-31,11.95,SEN
Food Inflation,2011-06-30,8.85,SEN
Food Inflation,2011-07-31,5.77,SEN
Food Inflation,2011-08-31,4.62,SEN
Food Inflation,2011-09-30,2.99,SEN
Food Inflation,2011-10-31,3.15,SEN
Food Inflation,2011-11-30,3.74,SEN
Food Inflation,2011-12-31,5.1,SEN
Food Inflation,2012-01-31,1.5,SEN
Food Inflation,2012-02-29,2.65,SEN
Food Inflation,2012-03-31,4.52,SEN
Food Inflation,2012-04-30,3.76,SEN
Food Inflation,2012-05-31,0.0,SEN
Food Inflation,2012-06-30,-0.48,SEN
Food Inflation,2012-07-31,-0.19,SEN
Food Inflation,2012-08-31,2.12,SEN
Food Inflation,2012-09-30,4.09,SEN
Food Inflation,2012-10-31,5.03,SEN
Food Inflation,2012-11-30,4.41,SEN
Food Inflation,2012-12-31,2.07,SEN
Food Inflation,2013-01-31,1.11,SEN
Food Inflation,2013-02-28,0.74,SEN
Food Inflation,2013-03-31,-0.74,SEN
Food Inflation,2013-04-30,-0.09,SEN
Food Inflation,2013-05-31,2.79,SEN
Food Inflation,2013-06-30,1.44,SEN
Food Inflation,2013-07-31,2.26,SEN
Food Inflation,2013-08-31,2.53,SEN
Food Inflation,2013-09-30,1.31,SEN
Food Inflation,2013-10-31,2.74,SEN
Food Inflation,2013-11-30,1.98,SEN
Food Inflation,2013-12-31,-0.44,SEN
Food Inflation,2014-01-31,1.82,SEN
Food Inflation,2014-02-28,0.27,SEN
Food Inflation,2014-03-31,-0.09,SEN
Food Inflation,2014-04-30,-1.4,SEN
Food Inflation,2014-05-31,-3.27,SEN
