indicator,date,value,iso_code
Food Inflation,1983-12-31,3.0,CHE
Food Inflation,1984-01-31,3.6,CHE
Food Inflation,1984-02-29,3.8,CHE
Food Inflation,1984-03-31,4.3,CHE
Food Inflation,1984-04-30,4.0,CHE
Food Inflation,1984-05-31,4.4,CHE
Food Inflation,1984-06-30,3.7,CHE
Food Inflation,1984-07-31,4.0,CHE
Food Inflation,1984-08-31,4.8,CHE
Food Inflation,1984-09-30,3.1,CHE
Food Inflation,1984-10-31,3.1,CHE
Food Inflation,1984-11-30,3.7,CHE
Food Inflation,1984-12-31,3.0,CHE
Food Inflation,1985-01-31,4.3,CHE
Food Inflation,1985-02-28,4.8,CHE
Food Inflation,1985-03-31,4.0,CHE
Food Inflation,1985-04-30,3.7,CHE
Food Inflation,1985-05-31,3.5,CHE
Food Inflation,1985-06-30,2.1,CHE
Food Inflation,1985-07-31,2.0,CHE
Food Inflation,1985-08-31,0.2,CHE
Food Inflation,1985-09-30,1.6,CHE
Food Inflation,1985-10-31,1.2,CHE
Food Inflation,1985-11-30,0.8,CHE
Food Inflation,1985-12-31,2.4,CHE
Food Inflation,1986-01-31,0.8,CHE
Food Inflation,1986-02-28,-0.5,CHE
Food Inflation,1986-03-31,-0.8,CHE
Food Inflation,1986-04-30,-0.7,CHE
Food Inflation,1986-05-31,0.1,CHE
Food Inflation,1986-06-30,1.4,CHE
Food Inflation,1986-07-31,2.3,CHE
Food Inflation,1986-08-31,2.4,CHE
Food Inflation,1986-09-30,2.1,CHE
Food Inflation,1986-10-31,1.8,CHE
Food Inflation,1986-11-30,0.5,CHE
Food Inflation,1986-12-31,0.3,CHE
Food Inflation,1987-01-31,0.4,CHE
Food Inflation,1987-02-28,0.8,CHE
Food Inflation,1987-03-31,1.0,CHE
Food Inflation,1987-04-30,0.8,CHE
Food Inflation,1987-05-31,-0.6,CHE
Food Inflation,1987-06-30,0.0,CHE
Food Inflation,1987-07-31,-0.1,CHE
Food Inflation,1987-08-31,1.7,CHE
Food Inflation,1987-09-30,1.0,CHE
Food Inflation,1987-10-31,1.1,CHE
Food Inflation,1987-11-30,1.9,CHE
Food Inflation,1987-12-31,1.3,CHE
Food Inflation,1988-01-31,1.6,CHE
Food Inflation,1988-02-29,2.3,CHE
Food Inflation,1988-03-31,2.8,CHE
Food Inflation,1988-04-30,2.9,CHE
Food Inflation,1988-05-31,3.7,CHE
Food Inflation,1988-06-30,2.8,CHE
Food Inflation,1988-07-31,1.9,CHE
Food Inflation,1988-08-31,0.9,CHE
Food Inflation,1988-09-30,1.9,CHE
Food Inflation,1988-10-31,2.1,CHE
Food Inflation,1988-11-30,1.7,CHE
Food Inflation,1988-12-31,1.6,CHE
Food Inflation,1989-01-31,1.1,CHE
Food Inflation,1989-02-28,0.4,CHE
Food Inflation,1989-03-31,-0.3,CHE
Food Inflation,1989-04-30,-0.2,CHE
Food Inflation,1989-05-31,0.3,CHE
Food Inflation,1989-06-30,0.8,CHE
Food Inflation,1989-07-31,1.2,CHE
Food Inflation,1989-08-31,1.1,CHE
Food Inflation,1989-09-30,1.8,CHE
Food Inflation,1989-10-31,1.7,CHE
Food Inflation,1989-11-30,2.3,CHE
Food Inflation,1989-12-31,3.3,CHE
Food Inflation,1990-01-31,4.5,CHE
Food Inflation,1990-02-28,5.6,CHE
Food Inflation,1990-03-31,5.8,CHE
Food Inflation,1990-04-30,6.2,CHE
Food Inflation,1990-05-31,5.5,CHE
Food Inflation,1990-06-30,5.2,CHE
Food Inflation,1990-07-31,5.8,CHE
Food Inflation,1990-08-31,6.8,CHE
Food Inflation,1990-09-30,6.2,CHE
Food Inflation,1990-10-31,5.8,CHE
Food Inflation,1990-11-30,4.8,CHE
Food Inflation,1990-12-31,4.1,CHE
Food Inflation,1991-01-31,4.8,CHE
Food Inflation,1991-02-28,4.3,CHE
Food Inflation,1991-03-31,4.7,CHE
Food Inflation,1991-04-30,4.2,CHE
Food Inflation,1991-05-31,3.9,CHE
Food Inflation,1991-06-30,5.0,CHE
Food Inflation,1991-07-31,4.0,CHE
Food Inflation,1991-08-31,4.4,CHE
Food Inflation,1991-09-30,4.0,CHE
Food Inflation,1991-10-31,3.6,CHE
Food Inflation,1991-11-30,5.4,CHE
Food Inflation,1991-12-31,4.2,CHE
Food Inflation,1992-01-31,2.4,CHE
Food Inflation,1992-02-29,1.4,CHE
Food Inflation,1992-03-31,1.0,CHE
Food Inflation,1992-04-30,0.5,CHE
Food Inflation,1992-05-31,0.3,CHE
Food Inflation,1992-06-30,0.2,CHE
Food Inflation,1992-07-31,-0.3,CHE
Food Inflation,1992-08-31,-1.3,CHE
Food Inflation,1992-09-30,-0.6,CHE
Food Inflation,1992-10-31,-0.4,CHE
Food Inflation,1992-11-30,-1.3,CHE
Food Inflation,1992-12-31,-1.2,CHE
Food Inflation,1993-01-31,-0.7,CHE
Food Inflation,1993-02-28,-0.5,CHE
Food Inflation,1993-03-31,-0.1,CHE
