indicator,date,value,iso_code
Food Inflation,1951-01-31,11.61,CAN
Food Inflation,1951-02-28,12.39,CAN
Food Inflation,1951-03-31,14.04,CAN
Food Inflation,1951-04-30,15.79,CAN
Food Inflation,1951-05-31,14.91,CAN
Food Inflation,1951-06-30,14.66,CAN
Food Inflation,1951-07-31,14.41,CAN
Food Inflation,1951-08-31,15.13,CAN
Food Inflation,1951-09-30,14.05,CAN
Food Inflation,1951-10-31,12.1,CAN
Food Inflation,1951-11-30,12.0,CAN
Food Inflation,1951-12-31,12.0,CAN
Food Inflation,1952-01-31,12.0,CAN
Food Inflation,1952-02-29,8.66,CAN
Food Inflation,1952-03-31,3.85,CAN
Food Inflation,1952-04-30,2.27,CAN
Food Inflation,1952-05-31,0.76,CAN
Food Inflation,1952-06-30,0.0,CAN
Food Inflation,1952-07-31,-1.48,CAN
Food Inflation,1952-08-31,-2.92,CAN
Food Inflation,1952-09-30,-3.62,CAN
Food Inflation,1952-10-31,-5.04,CAN
Food Inflation,1952-11-30,-5.0,CAN
Food Inflation,1952-12-31,-7.14,CAN
Food Inflation,1953-01-31,-7.14,CAN
Food Inflation,1953-02-28,-5.8,CAN
Food Inflation,1953-03-31,-5.19,CAN
Food Inflation,1953-04-30,-5.93,CAN
Food Inflation,1953-05-31,-4.55,CAN
Food Inflation,1953-06-30,-4.51,CAN
Food Inflation,1953-07-31,-2.26,CAN
Food Inflation,1953-08-31,-2.26,CAN
Food Inflation,1953-09-30,-2.26,CAN
Food Inflation,1953-10-31,0.0,CAN
Food Inflation,1953-11-30,-2.26,CAN
Food Inflation,1953-12-31,-0.77,CAN
Food Inflation,1954-01-31,-1.54,CAN
Food Inflation,1954-02-28,-1.54,CAN
Food Inflation,1954-03-31,-0.78,CAN
Food Inflation,1954-04-30,-0.79,CAN
Food Inflation,1954-05-31,0.0,CAN
Food Inflation,1954-06-30,1.57,CAN
Food Inflation,1954-07-31,-0.77,CAN
Food Inflation,1954-08-31,0.77,CAN
Food Inflation,1954-09-30,0.0,CAN
Food Inflation,1954-10-31,-1.52,CAN
Food Inflation,1954-11-30,0.0,CAN
Food Inflation,1954-12-31,0.78,CAN
Food Inflation,1955-01-31,0.78,CAN
Food Inflation,1955-02-28,0.0,CAN
Food Inflation,1955-03-31,0.0,CAN
Food Inflation,1955-04-30,0.79,CAN
Food Inflation,1955-05-31,2.38,CAN
Food Inflation,1955-06-30,-1.55,CAN
Food Inflation,1955-07-31,-0.78,CAN
Food Inflation,1955-08-31,-1.53,CAN
Food Inflation,1955-09-30,0.0,CAN
Food Inflation,1955-10-31,0.0,CAN
Food Inflation,1955-11-30,0.0,CAN
Food Inflation,1955-12-31,-0.77,CAN
Food Inflation,1956-01-31,-0.78,CAN
Food Inflation,1956-02-29,-1.56,CAN
Food Inflation,1956-03-31,-0.79,CAN
Food Inflation,1956-04-30,-0.79,CAN
Food Inflation,1956-05-31,-2.33,CAN
Food Inflation,1956-06-30,2.36,CAN
Food Inflation,1956-07-31,2.34,CAN
Food Inflation,1956-08-31,3.1,CAN
Food Inflation,1956-09-30,1.54,CAN
Food Inflation,1956-10-31,3.85,CAN
Food Inflation,1956-11-30,3.85,CAN
Food Inflation,1956-12-31,4.65,CAN
Food Inflation,1957-01-31,4.69,CAN
Food Inflation,1957-02-28,7.14,CAN
Food Inflation,1957-03-31,6.35,CAN
Food Inflation,1957-04-30,6.35,CAN
Food Inflation,1957-05-31,6.35,CAN
Food Inflation,1957-06-30,3.85,CAN
Food Inflation,1957-07-31,3.05,CAN
Food Inflation,1957-08-31,3.76,CAN
Food Inflation,1957-09-30,6.06,CAN
Food Inflation,1957-10-31,3.7,CAN
Food Inflation,1957-11-30,2.22,CAN
Food Inflation,1957-12-31,0.74,CAN
Food Inflation,1958-01-31,2.24,CAN
Food Inflation,1958-02-28,2.22,CAN
Food Inflation,1958-03-31,3.73,CAN
Food Inflation,1958-04-30,5.97,CAN
Food Inflation,1958-05-31,4.48,CAN
Food Inflation,1958-06-30,3.7,CAN
Food Inflation,1958-07-31,3.7,CAN
Food Inflation,1958-08-31,1.45,CAN
Food Inflation,1958-09-30,0.71,CAN
Food Inflation,1958-10-31,1.43,CAN
Food Inflation,1958-11-30,2.17,CAN
Food Inflation,1958-12-31,2.94,CAN
Food Inflation,1959-01-31,2.19,CAN
Food Inflation,1959-02-28,0.72,CAN
Food Inflation,1959-03-31,-0.72,CAN
Food Inflation,1959-04-30,-2.82,CAN
Food Inflation,1959-05-31,-2.86,CAN
Food Inflation,1959-06-30,-2.14,CAN
Food Inflation,1959-07-31,-2.14,CAN
Food Inflation,1959-08-31,-1.43,CAN
Food Inflation,1959-09-30,-0.71,CAN
Food Inflation,1959-10-31,0.0,CAN
Food Inflation,1959-11-30,0.71,CAN
Food Inflation,1959-12-31,0.0,CAN
Food Inflation,1960-01-31,0.0,CAN
Food Inflation,1960-02-29,-0.72,CAN
Food Inflation,1960-03-31,-0.72,CAN
Food Inflation,1960-04-30,0.72,CAN
Food Inflation,1960-05-31,1.47,CAN
Food Inflation,1960-06-30,0.73,CAN
Food Inflation,1960-07-31,0.73,CAN
Food Inflation,1960-08-31,1.45,CAN
Food Inflation,1960-09-30,0.71,CAN
Food Inflation,1960-10-31,2.11,CAN
Food Inflation,1960-11-30,1.41,CAN
Food Inflation,1960-12-31,2.86,CAN
Food Inflation,1961-01-31,1.43,CAN
Food Inflation,1961-02-28,2.9,CAN
Food Inflation,1961-03-31,3.65,CAN
Food Inflation,1961-04-30,2.16,CAN
Food Inflation,1961-05-31,2.17,CAN
Food Inflation,1961-06-30,2.9,CAN
Food Inflation,1961-07-31,3.62,CAN
Food Inflation,1961-08-31,2.86,CAN
Food Inflation,1961-09-30,0.0,CAN
Food Inflation,1961-10-31,-2.76,CAN
Food Inflation,1961-11-30,-1.39,CAN
Food Inflation,1961-12-31,-1.39,CAN
Food Inflation,1962-01-31,0.7,CAN
Food Inflation,1962-02-28,0.7,CAN
Food Inflation,1962-03-31,0.0,CAN
Food Inflation,1962-04-30,2.11,CAN
Food Inflation,1962-05-31,0.71,CAN
Food Inflation,1962-06-30,2.11,CAN
Food Inflation,1962-07-31,1.4,CAN
Food Inflation,1962-08-31,2.08,CAN
Food Inflation,1962-09-30,2.84,CAN
Food Inflation,1962-10-31,2.84,CAN
Food Inflation,1962-11-30,2.82,CAN
Food Inflation,1962-12-31,2.82,CAN
Food Inflation,1963-01-31,3.5,CAN
Food Inflation,1963-02-28,4.2,CAN
Food Inflation,1963-03-31,4.23,CAN
Food Inflation,1963-04-30,2.07,CAN
Food Inflation,1963-05-31,3.52,CAN
Food Inflation,1963-06-30,2.76,CAN
Food Inflation,1963-07-31,4.83,CAN
Food Inflation,1963-08-31,4.08,CAN
Food Inflation,1963-09-30,3.45,CAN
Food Inflation,1963-10-31,3.45,CAN
Food Inflation,1963-11-30,2.74,CAN
Food Inflation,1963-12-31,2.74,CAN
Food Inflation,1964-01-31,1.35,CAN
Food Inflation,1964-02-29,0.67,CAN
Food Inflation,1964-03-31,1.35,CAN
Food Inflation,1964-04-30,2.03,CAN
Food Inflation,1964-05-31,2.04,CAN
Food Inflation,1964-06-30,2.01,CAN
Food Inflation,1964-07-31,1.97,CAN
Food Inflation,1964-08-31,1.31,CAN
Food Inflation,1964-09-30,1.33,CAN
Food Inflation,1964-10-31,0.0,CAN
Food Inflation,1964-11-30,0.67,CAN
Food Inflation,1964-12-31,2.0,CAN
Food Inflation,1965-01-31,1.33,CAN
Food Inflation,1965-02-28,2.0,CAN
Food Inflation,1965-03-31,2.0,CAN
Food Inflation,1965-04-30,1.32,CAN
Food Inflation,1965-05-31,2.67,CAN
Food Inflation,1965-06-30,3.95,CAN
Food Inflation,1965-07-31,3.23,CAN
Food Inflation,1965-08-31,1.94,CAN
Food Inflation,1965-09-30,2.63,CAN
Food Inflation,1965-10-31,3.33,CAN
Food Inflation,1965-11-30,4.64,CAN
Food Inflation,1965-12-31,4.58,CAN
Food Inflation,1966-01-31,5.92,CAN
Food Inflation,1966-02-28,6.54,CAN
Food Inflation,1966-03-31,7.84,CAN
Food Inflation,1966-04-30,7.84,CAN
Food Inflation,1966-05-31,7.14,CAN
Food Inflation,1966-06-30,5.06,CAN
Food Inflation,1966-07-31,5.0,CAN
Food Inflation,1966-08-31,7.59,CAN
Food Inflation,1966-09-30,8.33,CAN
Food Inflation,1966-10-31,7.74,CAN
Food Inflation,1966-11-30,5.06,CAN
Food Inflation,1966-12-31,3.75,CAN
Food Inflation,1967-01-31,3.11,CAN
Food Inflation,1967-02-28,1.23,CAN
Food Inflation,1967-03-31,0.0,CAN
Food Inflation,1967-04-30,0.0,CAN
Food Inflation,1967-05-31,0.0,CAN
Food Inflation,1967-06-30,0.0,CAN
Food Inflation,1967-07-31,1.19,CAN
Food Inflation,1967-08-31,2.35,CAN
Food Inflation,1967-09-30,0.59,CAN
Food Inflation,1967-10-31,1.8,CAN
Food Inflation,1967-11-30,2.41,CAN
Food Inflation,1967-12-31,2.41,CAN
Food Inflation,1968-01-31,4.22,CAN
Food Inflation,1968-02-29,3.64,CAN
Food Inflation,1968-03-31,3.03,CAN
Food Inflation,1968-04-30,3.64,CAN
Food Inflation,1968-05-31,3.03,CAN
Food Inflation,1968-06-30,3.01,CAN
Food Inflation,1968-07-31,2.35,CAN
Food Inflation,1968-08-31,1.15,CAN
Food Inflation,1968-09-30,2.94,CAN
Food Inflation,1968-10-31,2.94,CAN
Food Inflation,1968-11-30,2.94,CAN
Food Inflation,1968-12-31,4.12,CAN
Food Inflation,1969-01-31,2.89,CAN
Food Inflation,1969-02-28,2.92,CAN
Food Inflation,1969-03-31,3.53,CAN
