indicator,date,value,iso_code
Food Inflation,2013-12-31,2.56,BLZ
Food Inflation,2014-01-31,3.54,BLZ
Food Inflation,2014-02-28,2.67,BLZ
Food Inflation,2014-03-31,1.43,BLZ
Food Inflation,2014-04-30,1.21,BLZ
Food Inflation,2014-05-31,1.24,BLZ
Food Inflation,2014-06-30,0.6,BLZ
Food Inflation,2014-07-31,0.48,BLZ
Food Inflation,2014-08-31,0.2,BLZ
Food Inflation,2014-09-30,0.0,BLZ
Food Inflation,2014-10-31,-0.38,BLZ
Food Inflation,2014-11-30,-0.46,BLZ
Food Inflation,2014-12-31,-0.94,BLZ
Food Inflation,2015-01-31,-1.55,BLZ
Food Inflation,2015-02-28,-0.97,BLZ
Food Inflation,2015-03-31,-0.72,BLZ
Food Inflation,2015-04-30,-0.33,BLZ
Food Inflation,2015-05-31,-0.2,BLZ
Food Inflation,2015-06-30,-0.2,BLZ
Food Inflation,2015-07-31,-0.5,BLZ
Food Inflation,2015-08-31,0.2,BLZ
Food Inflation,2015-09-30,-0.2,BLZ
Food Inflation,2015-10-31,-0.2,BLZ
Food Inflation,2015-11-30,-0.2,BLZ
Food Inflation,2015-12-31,0.2,BLZ
Food Inflation,2016-01-31,1.5,BLZ
Food Inflation,2016-02-29,0.9,BLZ
Food Inflation,2016-03-31,0.8,BLZ
Food Inflation,2016-04-30,1.1,BLZ
Food Inflation,2016-05-31,0.4,BLZ
Food Inflation,2016-06-30,0.0,BLZ
Food Inflation,2016-07-31,-0.2,BLZ
Food Inflation,2016-08-31,-0.8,BLZ
Food Inflation,2016-09-30,-0.1,BLZ
Food Inflation,2016-10-31,-0.4,BLZ
Food Inflation,2016-11-30,-0.5,BLZ
Food Inflation,2016-12-31,-1.6,BLZ
Food Inflation,2017-01-31,-2.5,BLZ
Food Inflation,2017-02-28,-2.1,BLZ
Food Inflation,2017-03-31,-1.7,BLZ
Food Inflation,2017-04-30,-1.7,BLZ
Food Inflation,2017-05-31,-1.3,BLZ
Food Inflation,2017-06-30,-0.6,BLZ
Food Inflation,2017-07-31,-0.7,BLZ
Food Inflation,2017-08-31,-0.7,BLZ
Food Inflation,2017-09-30,-1.1,BLZ
Food Inflation,2017-10-31,-0.8,BLZ
