indicator,date,value,iso_code
Food Inflation,2001-01-31,1.6,KWT
Food Inflation,2001-02-28,1.3,KWT
Food Inflation,2001-03-31,1.0,KWT
Food Inflation,2001-04-30,-0.2,KWT
Food Inflation,2001-05-31,0.4,KWT
Food Inflation,2001-06-30,1.0,KWT
Food Inflation,2001-07-31,-0.5,KWT
Food Inflation,2001-08-31,-1.0,KWT
Food Inflation,2001-09-30,-1.6,KWT
Food Inflation,2001-10-31,-0.8,KWT
Food Inflation,2001-11-30,2.51,KWT
Food Inflation,2001-12-31,3.11,KWT
Food Inflation,2002-01-31,0.3,KWT
Food Inflation,2002-02-28,2.18,KWT
Food Inflation,2002-03-31,0.1,KWT
Food Inflation,2002-04-30,0.5,KWT
Food Inflation,2002-05-31,0.7,KWT
Food Inflation,2002-06-30,-0.5,KWT
Food Inflation,2002-07-31,1.21,KWT
Food Inflation,2002-08-31,0.51,KWT
Food Inflation,2002-09-30,1.73,KWT
Food Inflation,2002-10-31,2.22,KWT
Food Inflation,2002-11-30,-0.1,KWT
Food Inflation,2002-12-31,0.29,KWT
Food Inflation,2003-01-31,4.33,KWT
Food Inflation,2003-02-28,3.49,KWT
Food Inflation,2003-03-31,5.75,KWT
Food Inflation,2003-04-30,6.29,KWT
Food Inflation,2003-05-31,5.15,KWT
Food Inflation,2003-06-30,7.08,KWT
Food Inflation,2003-07-31,6.07,KWT
Food Inflation,2003-08-31,6.14,KWT
Food Inflation,2003-09-30,6.01,KWT
Food Inflation,2003-10-31,5.04,KWT
Food Inflation,2003-11-30,4.01,KWT
Food Inflation,2003-12-31,5.43,KWT
Food Inflation,2004-01-31,1.98,KWT
Food Inflation,2004-02-29,1.5,KWT
Food Inflation,2004-03-31,0.56,KWT
Food Inflation,2004-04-30,1.97,KWT
Food Inflation,2004-05-31,2.26,KWT
Food Inflation,2004-06-30,1.12,KWT
Food Inflation,2004-07-31,1.88,KWT
Food Inflation,2004-08-31,4.55,KWT
Food Inflation,2004-09-30,4.34,KWT
Food Inflation,2004-10-31,4.52,KWT
Food Inflation,2004-11-30,6.68,KWT
Food Inflation,2004-12-31,7.35,KWT
Food Inflation,2005-01-31,6.93,KWT
Food Inflation,2005-02-28,7.83,KWT
Food Inflation,2005-03-31,10.81,KWT
Food Inflation,2005-04-30,9.68,KWT
Food Inflation,2005-05-31,9.31,KWT
Food Inflation,2005-06-30,9.48,KWT
Food Inflation,2005-07-31,7.83,KWT
Food Inflation,2005-08-31,6.81,KWT
Food Inflation,2005-09-30,8.33,KWT
Food Inflation,2005-10-31,9.72,KWT
Food Inflation,2005-11-30,9.44,KWT
Food Inflation,2005-12-31,6.08,KWT
Food Inflation,2006-01-31,6.05,KWT
Food Inflation,2006-02-28,3.76,KWT
Food Inflation,2006-03-31,3.62,KWT
Food Inflation,2006-04-30,1.6,KWT
Food Inflation,2006-05-31,2.19,KWT
Food Inflation,2006-06-30,4.29,KWT
Food Inflation,2006-07-31,6.83,KWT
Food Inflation,2006-08-31,5.52,KWT
Food Inflation,2006-09-30,4.68,KWT
Food Inflation,2006-10-31,2.54,KWT
Food Inflation,2006-11-30,2.58,KWT
Food Inflation,2006-12-31,3.23,KWT
Food Inflation,2007-01-31,6.44,KWT
Food Inflation,2007-02-28,6.34,KWT
Food Inflation,2007-03-31,4.79,KWT
Food Inflation,2007-04-30,5.38,KWT
Food Inflation,2007-05-31,5.61,KWT
Food Inflation,2007-06-30,2.26,KWT
Food Inflation,2007-07-31,2.08,KWT
Food Inflation,2007-08-31,3.3,KWT
Food Inflation,2007-09-30,3.67,KWT
Food Inflation,2007-10-31,6.08,KWT
Food Inflation,2007-11-30,4.4,KWT
Food Inflation,2007-12-31,6.33,KWT
Food Inflation,2008-01-31,7.66,KWT
Food Inflation,2008-02-29,9.22,KWT
Food Inflation,2008-03-31,10.23,KWT
Food Inflation,2008-04-30,11.93,KWT
Food Inflation,2008-05-31,10.78,KWT
Food Inflation,2008-06-30,14.2,KWT
Food Inflation,2008-07-31,13.63,KWT
Food Inflation,2008-08-31,13.56,KWT
Food Inflation,2008-09-30,13.86,KWT
Food Inflation,2008-10-31,11.77,KWT
Food Inflation,2008-11-30,11.96,KWT
Food Inflation,2008-12-31,10.96,KWT
Food Inflation,2009-01-31,6.19,KWT
Food Inflation,2009-02-28,5.39,KWT
Food Inflation,2009-03-31,4.71,KWT
Food Inflation,2009-04-30,4.14,KWT
Food Inflation,2009-05-31,5.57,KWT
Food Inflation,2009-06-30,2.21,KWT
Food Inflation,2009-07-31,2.07,KWT
Food Inflation,2009-08-31,0.69,KWT
Food Inflation,2009-09-30,1.76,KWT
Food Inflation,2009-10-31,1.48,KWT
Food Inflation,2009-11-30,1.08,KWT
Food Inflation,2009-12-31,3.18,KWT
Food Inflation,2010-01-31,5.16,KWT
Food Inflation,2010-02-28,5.38,KWT
Food Inflation,2010-03-31,5.91,KWT
Food Inflation,2010-04-30,6.13,KWT
Food Inflation,2010-05-31,5.88,KWT
Food Inflation,2010-06-30,7.16,KWT
Food Inflation,2010-07-31,8.51,KWT
Food Inflation,2010-08-31,10.84,KWT
Food Inflation,2010-09-30,10.83,KWT
Food Inflation,2010-10-31,10.57,KWT
Food Inflation,2010-11-30,12.3,KWT
Food Inflation,2010-12-31,11.37,KWT
Food Inflation,2011-01-31,9.55,KWT
Food Inflation,2011-02-28,9.32,KWT
Food Inflation,2011-03-31,9.95,KWT
Food Inflation,2011-04-30,10.98,KWT
Food Inflation,2011-05-31,11.74,KWT
Food Inflation,2011-06-30,10.97,KWT
Food Inflation,2011-07-31,9.71,KWT
Food Inflation,2011-08-31,9.66,KWT
Food Inflation,2011-09-30,9.23,KWT
Food Inflation,2011-10-31,9.92,KWT
Food Inflation,2011-11-30,8.35,KWT
Food Inflation,2011-12-31,6.75,KWT
Food Inflation,2012-01-31,8.08,KWT
Food Inflation,2012-02-29,8.65,KWT
Food Inflation,2012-03-31,9.97,KWT
Food Inflation,2012-04-30,6.29,KWT
Food Inflation,2012-05-31,3.61,KWT
Food Inflation,2012-06-30,4.89,KWT
Food Inflation,2012-07-31,6.58,KWT
Food Inflation,2012-08-31,5.72,KWT
Food Inflation,2012-09-30,3.79,KWT
Food Inflation,2012-10-31,3.83,KWT
Food Inflation,2012-11-30,3.99,KWT
Food Inflation,2012-12-31,2.05,KWT
Food Inflation,2013-01-31,0.97,KWT
Food Inflation,2013-02-28,0.81,KWT
Food Inflation,2013-03-31,-0.89,KWT
Food Inflation,2013-04-30,4.74,KWT
Food Inflation,2013-05-31,6.3,KWT
Food Inflation,2013-06-30,5.82,KWT
Food Inflation,2013-07-31,5.4,KWT
Food Inflation,2013-08-31,5.22,KWT
Food Inflation,2013-09-30,4.53,KWT
Food Inflation,2013-10-31,3.54,KWT
Food Inflation,2013-11-30,2.36,KWT
Food Inflation,2013-12-31,2.79,KWT
Food Inflation,2014-01-31,4.17,KWT
Food Inflation,2014-02-28,4.01,KWT
Food Inflation,2014-03-31,3.57,KWT
Food Inflation,2014-04-30,2.9,KWT
Food Inflation,2014-05-31,2.82,KWT
Food Inflation,2014-06-30,2.47,KWT
Food Inflation,2014-07-31,1.96,KWT
Food Inflation,2014-08-31,1.81,KWT
Food Inflation,2014-09-30,2.73,KWT
Food Inflation,2014-10-31,2.6,KWT
Food Inflation,2014-11-30,3.3,KWT
Food Inflation,2014-12-31,2.6,KWT
Food Inflation,2015-01-31,1.5,KWT
Food Inflation,2015-02-28,1.45,KWT
Food Inflation,2015-03-31,1.72,KWT
Food Inflation,2015-04-30,2.34,KWT
Food Inflation,2015-05-31,2.6,KWT
Food Inflation,2015-06-30,3.65,KWT
Food Inflation,2015-07-31,4.1,KWT
Food Inflation,2015-08-31,5.6,KWT
Food Inflation,2015-09-30,4.4,KWT
Food Inflation,2015-10-31,4.3,KWT
Food Inflation,2015-11-30,4.33,KWT
Food Inflation,2015-12-31,4.6,KWT
Food Inflation,2016-01-31,5.1,KWT
Food Inflation,2016-02-29,4.8,KWT
Food Inflation,2016-03-31,4.1,KWT
Food Inflation,2016-04-30,2.6,KWT
Food Inflation,2016-05-31,2.0,KWT
Food Inflation,2016-06-30,1.2,KWT
Food Inflation,2016-07-31,1.1,KWT
Food Inflation,2016-08-31,-0.2,KWT
Food Inflation,2016-09-30,0.5,KWT
Food Inflation,2016-10-31,0.3,KWT
Food Inflation,2016-11-30,-0.3,KWT
Food Inflation,2016-12-31,0.1,KWT
Food Inflation,2017-01-31,-0.1,KWT
Food Inflation,2017-02-28,0.1,KWT
Food Inflation,2017-03-31,0.0,KWT
