indicator,date,value,iso_code
Food Inflation,2005-01-31,2.15,ECU
Food Inflation,2005-02-28,1.34,ECU
Food Inflation,2005-03-31,0.3,ECU
Food Inflation,2005-04-30,1.11,ECU
Food Inflation,2005-05-31,2.38,ECU
Food Inflation,2005-06-30,2.85,ECU
Food Inflation,2005-07-31,3.31,ECU
Food Inflation,2005-08-31,2.29,ECU
Food Inflation,2005-09-30,3.34,ECU
Food Inflation,2005-10-31,4.16,ECU
Food Inflation,2005-11-30,4.3,ECU
Food Inflation,2005-12-31,5.28,ECU
Food Inflation,2006-01-31,6.43,ECU
Food Inflation,2006-02-28,7.64,ECU
Food Inflation,2006-03-31,8.64,ECU
Food Inflation,2006-04-30,5.9,ECU
Food Inflation,2006-05-31,4.31,ECU
Food Inflation,2006-06-30,3.52,ECU
Food Inflation,2006-07-31,4.42,ECU
Food Inflation,2006-08-31,5.79,ECU
Food Inflation,2006-09-30,6.17,ECU
Food Inflation,2006-10-31,5.49,ECU
Food Inflation,2006-11-30,5.55,ECU
Food Inflation,2006-12-31,4.47,ECU
Food Inflation,2007-01-31,3.6,ECU
Food Inflation,2007-02-28,1.83,ECU
Food Inflation,2007-03-31,0.45,ECU
Food Inflation,2007-04-30,1.19,ECU
Food Inflation,2007-05-31,1.65,ECU
Food Inflation,2007-06-30,3.83,ECU
Food Inflation,2007-07-31,5.38,ECU
Food Inflation,2007-08-31,4.17,ECU
Food Inflation,2007-09-30,3.94,ECU
Food Inflation,2007-10-31,3.47,ECU
Food Inflation,2007-11-30,3.89,ECU
Food Inflation,2007-12-31,5.72,ECU
Food Inflation,2008-01-31,7.69,ECU
Food Inflation,2008-02-29,9.73,ECU
Food Inflation,2008-03-31,13.31,ECU
Food Inflation,2008-04-30,16.97,ECU
Food Inflation,2008-05-31,20.09,ECU
Food Inflation,2008-06-30,20.32,ECU
Food Inflation,2008-07-31,19.69,ECU
Food Inflation,2008-08-31,20.55,ECU
Food Inflation,2008-09-30,20.5,ECU
Food Inflation,2008-10-31,19.72,ECU
Food Inflation,2008-11-30,17.22,ECU
Food Inflation,2008-12-31,16.0,ECU
Food Inflation,2009-01-31,14.93,ECU
Food Inflation,2009-02-28,13.07,ECU
Food Inflation,2009-03-31,11.01,ECU
Food Inflation,2009-04-30,8.9,ECU
Food Inflation,2009-05-31,6.15,ECU
Food Inflation,2009-06-30,4.03,ECU
Food Inflation,2009-07-31,2.89,ECU
Food Inflation,2009-08-31,1.46,ECU
Food Inflation,2009-09-30,0.76,ECU
Food Inflation,2009-10-31,1.92,ECU
Food Inflation,2009-11-30,3.37,ECU
Food Inflation,2009-12-31,4.49,ECU
Food Inflation,2010-01-31,4.93,ECU
Food Inflation,2010-02-28,5.14,ECU
Food Inflation,2010-03-31,3.8,ECU
Food Inflation,2010-04-30,3.69,ECU
Food Inflation,2010-05-31,3.89,ECU
Food Inflation,2010-06-30,4.15,ECU
Food Inflation,2010-07-31,4.35,ECU
Food Inflation,2010-08-31,5.78,ECU
Food Inflation,2010-09-30,5.61,ECU
Food Inflation,2010-10-31,5.4,ECU
Food Inflation,2010-11-30,5.86,ECU
Food Inflation,2010-12-31,5.4,ECU
Food Inflation,2011-01-31,4.88,ECU
Food Inflation,2011-02-28,5.27,ECU
Food Inflation,2011-03-31,5.37,ECU
Food Inflation,2011-04-30,6.03,ECU
Food Inflation,2011-05-31,6.96,ECU
Food Inflation,2011-06-30,6.51,ECU
Food Inflation,2011-07-31,6.69,ECU
Food Inflation,2011-08-31,7.28,ECU
Food Inflation,2011-09-30,8.57,ECU
Food Inflation,2011-10-31,8.18,ECU
Food Inflation,2011-11-30,8.09,ECU
Food Inflation,2011-12-31,6.83,ECU
Food Inflation,2012-01-31,6.05,ECU
Food Inflation,2012-02-29,6.13,ECU
Food Inflation,2012-03-31,8.15,ECU
Food Inflation,2012-04-30,6.11,ECU
Food Inflation,2012-05-31,4.44,ECU
