indicator,date,value,iso_code
Food Inflation,1993-05-31,910.7,LTU
Food Inflation,1993-06-30,820.3,LTU
Food Inflation,1993-07-31,602.8,LTU
Food Inflation,1993-08-31,492.7,LTU
Food Inflation,1993-09-30,337.4,LTU
Food Inflation,1993-10-31,294.8,LTU
Food Inflation,1993-11-30,224.3,LTU
Food Inflation,1993-12-31,153.6,LTU
Food Inflation,1994-01-31,153.2,LTU
Food Inflation,1994-02-28,139.8,LTU
Food Inflation,1994-03-31,96.4,LTU
Food Inflation,1994-04-30,51.9,LTU
Food Inflation,1994-05-31,45.8,LTU
Food Inflation,1994-06-30,43.1,LTU
Food Inflation,1994-07-31,44.3,LTU
Food Inflation,1994-08-31,51.9,LTU
Food Inflation,1994-09-30,54.3,LTU
Food Inflation,1994-10-31,50.2,LTU
Food Inflation,1994-11-30,45.1,LTU
Food Inflation,1994-12-31,38.5,LTU
Food Inflation,1995-01-31,42.3,LTU
Food Inflation,1995-02-28,45.6,LTU
Food Inflation,1995-03-31,42.2,LTU
Food Inflation,1995-04-30,42.9,LTU
Food Inflation,1995-05-31,36.7,LTU
Food Inflation,1995-06-30,34.9,LTU
Food Inflation,1995-07-31,39.6,LTU
Food Inflation,1995-08-31,37.0,LTU
Food Inflation,1995-09-30,37.8,LTU
Food Inflation,1995-10-31,41.3,LTU
Food Inflation,1995-11-30,42.5,LTU
Food Inflation,1995-12-31,40.8,LTU
Food Inflation,1996-01-31,35.6,LTU
Food Inflation,1996-02-29,32.9,LTU
Food Inflation,1996-03-31,34.9,LTU
Food Inflation,1996-04-30,35.7,LTU
Food Inflation,1996-05-31,34.7,LTU
Food Inflation,1996-06-30,33.8,LTU
Food Inflation,1996-07-31,28.2,LTU
Food Inflation,1996-08-31,28.2,LTU
Food Inflation,1996-09-30,25.3,LTU
Food Inflation,1996-10-31,19.8,LTU
Food Inflation,1996-11-30,16.3,LTU
Food Inflation,1996-12-31,13.7,LTU
Food Inflation,1997-01-31,14.0,LTU
Food Inflation,1997-02-28,10.2,LTU
Food Inflation,1997-03-31,6.9,LTU
Food Inflation,1997-04-30,4.9,LTU
Food Inflation,1997-05-31,4.7,LTU
Food Inflation,1997-06-30,5.1,LTU
Food Inflation,1997-07-31,5.0,LTU
Food Inflation,1997-08-31,4.4,LTU
Food Inflation,1997-09-30,4.5,LTU
Food Inflation,1997-10-31,5.0,LTU
Food Inflation,1997-11-30,4.8,LTU
Food Inflation,1997-12-31,4.1,LTU
Food Inflation,1998-01-31,1.0,LTU
Food Inflation,1998-02-28,1.2,LTU
Food Inflation,1998-03-31,1.5,LTU
Food Inflation,1998-04-30,2.0,LTU
Food Inflation,1998-05-31,2.2,LTU
Food Inflation,1998-06-30,0.8,LTU
Food Inflation,1998-07-31,0.6,LTU
Food Inflation,1998-08-31,-0.1,LTU
Food Inflation,1998-09-30,-1.8,LTU
Food Inflation,1998-10-31,-2.4,LTU
Food Inflation,1998-11-30,-3.2,LTU
Food Inflation,1998-12-31,-3.7,LTU
Food Inflation,1999-01-31,-4.3,LTU
Food Inflation,1999-02-28,-4.4,LTU
Food Inflation,1999-03-31,-5.1,LTU
Food Inflation,1999-04-30,-6.0,LTU
Food Inflation,1999-05-31,-6.3,LTU
Food Inflation,1999-06-30,-5.0,LTU
Food Inflation,1999-07-31,-5.2,LTU
Food Inflation,1999-08-31,-4.2,LTU
Food Inflation,1999-09-30,-1.7,LTU
Food Inflation,1999-10-31,-1.4,LTU
Food Inflation,1999-11-30,-1.8,LTU
Food Inflation,1999-12-31,-1.4,LTU
Food Inflation,2000-01-31,-2.5,LTU
Food Inflation,2000-02-29,-3.2,LTU
Food Inflation,2000-03-31,-3.4,LTU
Food Inflation,2000-04-30,-3.1,LTU
Food Inflation,2000-05-31,-3.5,LTU
Food Inflation,2000-06-30,-2.0,LTU
Food Inflation,2000-07-31,-1.0,LTU
Food Inflation,2000-08-31,-1.3,LTU
Food Inflation,2000-09-30,-2.7,LTU
Food Inflation,2000-10-31,-2.7,LTU
Food Inflation,2000-11-30,-2.2,LTU
Food Inflation,2000-12-31,-1.7,LTU
Food Inflation,2001-01-31,-1.3,LTU
Food Inflation,2001-02-28,0.5,LTU
Food Inflation,2001-03-31,2.5,LTU
Food Inflation,2001-04-30,3.7,LTU
Food Inflation,2001-05-31,4.8,LTU
Food Inflation,2001-06-30,4.5,LTU
Food Inflation,2001-07-31,3.6,LTU
Food Inflation,2001-08-31,4.3,LTU
Food Inflation,2001-09-30,4.4,LTU
Food Inflation,2001-10-31,4.7,LTU
Food Inflation,2001-11-30,4.8,LTU
Food Inflation,2001-12-31,6.2,LTU
Food Inflation,2002-01-31,7.5,LTU
Food Inflation,2002-02-28,5.6,LTU
Food Inflation,2002-03-31,2.9,LTU
Food Inflation,2002-04-30,1.2,LTU
Food Inflation,2002-05-31,-0.6,LTU
Food Inflation,2002-06-30,-2.3,LTU
Food Inflation,2002-07-31,-2.0,LTU
Food Inflation,2002-08-31,-2.8,LTU
Food Inflation,2002-09-30,-3.9,LTU
Food Inflation,2002-10-31,-3.9,LTU
Food Inflation,2002-11-30,-4.4,LTU
Food Inflation,2002-12-31,-5.3,LTU
Food Inflation,2003-01-31,-7.2,LTU
Food Inflation,2003-02-28,-7.3,LTU
Food Inflation,2003-03-31,-5.5,LTU
Food Inflation,2003-04-30,-4.3,LTU
Food Inflation,2003-05-31,-3.5,LTU
Food Inflation,2003-06-30,-2.1,LTU
Food Inflation,2003-07-31,-2.9,LTU
Food Inflation,2003-08-31,-3.4,LTU
Food Inflation,2003-09-30,-2.2,LTU
Food Inflation,2003-10-31,-2.1,LTU
Food Inflation,2003-11-30,-1.2,LTU
Food Inflation,2003-12-31,-1.9,LTU
Food Inflation,2004-01-31,-1.6,LTU
Food Inflation,2004-02-29,-1.1,LTU
Food Inflation,2004-03-31,-0.9,LTU
Food Inflation,2004-04-30,-0.7,LTU
Food Inflation,2004-05-31,1.8,LTU
Food Inflation,2004-06-30,1.2,LTU
Food Inflation,2004-07-31,4.5,LTU
Food Inflation,2004-08-31,5.2,LTU
Food Inflation,2004-09-30,5.4,LTU
Food Inflation,2004-10-31,4.5,LTU
Food Inflation,2004-11-30,4.0,LTU
Food Inflation,2004-12-31,4.8,LTU
Food Inflation,2005-01-31,5.0,LTU
Food Inflation,2005-02-28,5.8,LTU
Food Inflation,2005-03-31,6.1,LTU
Food Inflation,2005-04-30,5.8,LTU
Food Inflation,2005-05-31,4.5,LTU
Food Inflation,2005-06-30,3.8,LTU
Food Inflation,2005-07-31,1.2,LTU
Food Inflation,2005-08-31,1.9,LTU
Food Inflation,2005-09-30,2.4,LTU
Food Inflation,2005-10-31,3.4,LTU
