indicator,date,value,iso_code
Food Inflation,2010-01-31,1.5,BHR
Food Inflation,2010-02-28,3.03,BHR
Food Inflation,2010-03-31,3.61,BHR
Food Inflation,2010-04-30,8.59,BHR
Food Inflation,2010-05-31,6.33,BHR
Food Inflation,2010-06-30,7.24,BHR
Food Inflation,2010-07-31,4.08,BHR
Food Inflation,2010-08-31,5.78,BHR
Food Inflation,2010-09-30,5.84,BHR
Food Inflation,2010-10-31,6.54,BHR
Food Inflation,2010-11-30,3.24,BHR
Food Inflation,2010-12-31,3.05,BHR
Food Inflation,2011-01-31,0.47,BHR
Food Inflation,2011-02-28,1.44,BHR
Food Inflation,2011-03-31,2.27,BHR
Food Inflation,2011-04-30,0.37,BHR
Food Inflation,2011-05-31,0.6,BHR
Food Inflation,2011-06-30,0.08,BHR
Food Inflation,2011-07-31,4.84,BHR
Food Inflation,2011-08-31,5.09,BHR
Food Inflation,2011-09-30,1.91,BHR
Food Inflation,2011-10-31,1.26,BHR
Food Inflation,2011-11-30,3.29,BHR
Food Inflation,2011-12-31,2.28,BHR
Food Inflation,2012-01-31,3.18,BHR
Food Inflation,2012-02-29,8.01,BHR
Food Inflation,2012-03-31,7.4,BHR
Food Inflation,2012-04-30,4.45,BHR
Food Inflation,2012-05-31,3.29,BHR
Food Inflation,2012-06-30,3.3,BHR
Food Inflation,2012-07-31,2.78,BHR
Food Inflation,2012-08-31,3.54,BHR
Food Inflation,2012-09-30,4.4,BHR
Food Inflation,2012-10-31,2.7,BHR
Food Inflation,2012-11-30,3.41,BHR
Food Inflation,2012-12-31,2.08,BHR
Food Inflation,2013-01-31,4.96,BHR
Food Inflation,2013-02-28,-1.11,BHR
Food Inflation,2013-03-31,-0.9,BHR
Food Inflation,2013-04-30,-1.4,BHR
Food Inflation,2013-05-31,2.75,BHR
Food Inflation,2013-06-30,4.35,BHR
Food Inflation,2013-07-31,2.92,BHR
Food Inflation,2013-08-31,0.56,BHR
Food Inflation,2013-09-30,2.42,BHR
Food Inflation,2013-10-31,3.84,BHR
Food Inflation,2013-11-30,4.87,BHR
Food Inflation,2013-12-31,5.53,BHR
Food Inflation,2014-01-31,5.29,BHR
Food Inflation,2014-02-28,6.24,BHR
Food Inflation,2014-03-31,5.63,BHR
Food Inflation,2014-04-30,2.13,BHR
Food Inflation,2014-05-31,1.2,BHR
Food Inflation,2014-06-30,0.56,BHR
Food Inflation,2014-07-31,2.28,BHR
Food Inflation,2014-08-31,2.15,BHR
Food Inflation,2014-09-30,3.2,BHR
Food Inflation,2014-10-31,2.9,BHR
Food Inflation,2014-11-30,1.6,BHR
Food Inflation,2014-12-31,2.6,BHR
Food Inflation,2015-01-31,1.22,BHR
Food Inflation,2015-02-28,-0.9,BHR
Food Inflation,2015-03-31,-0.5,BHR
Food Inflation,2015-04-30,0.9,BHR
Food Inflation,2015-05-31,2.93,BHR
Food Inflation,2015-06-30,3.8,BHR
Food Inflation,2015-07-31,-0.7,BHR
Food Inflation,2015-08-31,2.9,BHR
Food Inflation,2015-09-30,3.2,BHR
Food Inflation,2015-10-31,8.9,BHR
Food Inflation,2015-11-30,5.6,BHR
Food Inflation,2015-12-31,1.7,BHR
Food Inflation,2016-01-31,2.8,BHR
Food Inflation,2016-02-29,6.8,BHR
Food Inflation,2016-03-31,3.9,BHR
Food Inflation,2016-04-30,5.9,BHR
Food Inflation,2016-05-31,4.1,BHR
Food Inflation,2016-06-30,2.7,BHR
Food Inflation,2016-07-31,4.9,BHR
Food Inflation,2016-08-31,1.1,BHR
Food Inflation,2016-09-30,-0.6,BHR
Food Inflation,2016-10-31,-7.1,BHR
Food Inflation,2016-11-30,-5.1,BHR
Food Inflation,2016-12-31,-2.5,BHR
Food Inflation,2017-01-31,-2.3,BHR
Food Inflation,2017-02-28,-4.2,BHR
Food Inflation,2017-03-31,-1.5,BHR
Food Inflation,2017-04-30,0.4,BHR
Food Inflation,2017-05-31,-1.6,BHR
Food Inflation,2017-06-30,1.7,BHR
Food Inflation,2017-07-31,2.7,BHR
Food Inflation,2017-08-31,2.9,BHR
Food Inflation,2017-09-30,2.0,BHR
Food Inflation,2017-10-31,3.4,BHR
Food Inflation,2017-11-30,4.5,BHR
Food Inflation,2017-12-31,4.6,BHR
Food Inflation,2018-01-31,4.5,BHR
Food Inflation,2018-02-28,3.8,BHR
